,SUBSCRIPTION_KEY,UPGRADE_PROB,UPGRADE_FLAG
867,325164,0.031186033544115404,N
868,338276,0.03546195400533496,N
869,60553,0.05463211989388499,N
870,219036,0.024210760981762787,N
871,132925,0.2772549564501498,N
872,268217,0.43550078649039886,N
873,342001,0.27584172509926813,N
874,6683,0.02828257100740022,N
875,126586,0.03165309442608575,N
876,95133,0.043658911240743,N
877,175419,0.03094763958160083,N
878,410059,0.3432082383448656,N
879,348021,0.05197151905580405,N
880,163834,0.24401813425576596,N
881,359751,0.269991515756376,N
882,288366,0.09276679968458108,N
883,23322,0.04744435492489062,N
884,13488,0.03190521416362759,N
885,286069,0.02056035776819378,N
886,139651,0.0653554956360327,N
887,242359,0.1007649710829263,N
888,405126,0.2532640640807365,N
889,391705,0.16498586163129483,N
890,410219,0.0459737125239964,N
891,60469,0.7920780264226215,Y
892,166367,0.07610694138653504,N
893,120621,0.0405873155213479,N
894,233053,0.2972403940059145,N
895,432350,0.056547323356436766,N
896,311492,0.04385225172422234,N
897,174473,0.04645316181392994,N
898,417127,0.03742901245755661,N
899,13661,0.031245247556953116,N
900,474034,0.06524544208584147,N
901,389337,0.21110537977269186,N
902,118544,0.2683727993149755,N
903,249382,0.04271132403750109,N
904,230747,0.030798547596137187,N
905,405080,0.23942745350697286,N
906,402177,0.08693474788107645,N
907,158294,0.23343053778792675,N
908,50768,0.03635215257297571,N
909,388744,0.14642284952195211,N
910,326408,0.09622328087010375,N
911,152293,0.0187409366482176,N
912,57973,0.20123234611848664,N
913,159747,0.034373669759913135,N
914,203075,0.5962730959368105,Y
915,70734,0.3457794317291086,N
916,179357,0.10372351659346338,N
917,94353,0.0979179044690506,N
918,47244,0.2566753565481097,N
919,179915,0.28313065425267897,N
920,13983,0.02473326126657397,N
921,109914,0.32280304800094173,N
922,315906,0.05912724250722605,N
923,135050,0.10193600757939561,N
924,307399,0.043389037657345086,N
925,356150,0.051163891314716874,N
926,115504,0.9977167241605043,Y
927,141635,0.8448566910648944,Y
928,340159,0.24009206023961946,N
929,200952,0.10031988661505005,N
930,216683,0.5303567454660542,Y
931,149581,0.09286541352379227,N
932,117358,0.3135798773570874,N
933,376215,0.749973981039889,Y
934,31701,0.016632645311192983,N
935,334888,0.2889708116592149,N
936,447594,0.033593084841282456,N
937,404913,0.03310503165497366,N
938,181736,0.3670908280001462,N
939,99824,0.3194412012917964,N
940,423391,0.017742895459398077,N
941,302987,0.03575359066491158,N
942,9566,0.03663397439155084,N
943,101504,0.050783661273805264,N
944,197608,0.06902965355581059,N
945,75147,0.28503079195728287,N
946,245947,0.1453963534252729,N
947,26409,0.4091600142819803,N
948,408151,0.5085251292238051,Y
949,77128,0.03567449437330659,N
950,19122,0.1068641589410498,N
951,207434,0.05230609167140041,N
952,102935,0.01683610196795284,N
953,138426,0.024153778315519507,N
954,247565,0.06965824259237374,N
955,69376,0.4829686923106269,N
956,75368,0.028881374079811332,N
957,256976,0.12295654121632398,N
958,444988,0.2060992713363511,N
959,304140,0.05908086410381183,N
960,255527,0.39327583546836536,N
961,360740,0.022415735465029344,N
962,291265,0.08113636710961267,N
963,155492,0.20519397475970486,N
964,11506,0.18036537294410337,N
965,188222,0.0611249575047792,N
966,203259,0.20946037878429202,N
967,276167,0.0223388332321364,N
968,203514,0.5765641971512494,Y
969,278032,0.03657481072445811,N
970,48972,0.032461585910105825,N
971,336512,0.265058408160691,N
972,43597,0.019741706325705752,N
973,463139,0.05690216630624429,N
974,210443,0.036239163052509724,N
975,27609,0.8371210819126826,Y
976,271627,0.029480333684847346,N
977,426242,0.12372542622697741,N
978,463239,0.20985128294029987,N
979,154976,0.024398134548944853,N
980,431735,0.09956456447017922,N
981,475510,0.02459718144964511,N
982,309284,0.057517191608696665,N
983,126580,0.0586648623791585,N
984,337007,0.25426027490286274,N
985,102801,0.0424083390416691,N
986,129269,0.06189843126676064,N
987,319894,0.3074363303283694,N
988,371164,0.033422820371905325,N
989,60701,0.03352068217203696,N
990,146603,0.34002294375176967,N
991,297320,0.746141329242223,Y
992,410754,0.06947948848633502,N
993,54823,0.07278028722203433,N
994,68603,0.03442157960816458,N
995,82796,0.043578236422420404,N
996,27190,0.17778399538684986,N
997,371823,0.036255427315437426,N
998,92651,0.9580363642514315,Y
999,171513,0.7316058018846179,Y
1000,145392,0.08173253452926921,N
1001,301705,0.8131377670627075,Y
1002,178391,0.5283345504595582,Y
1003,444318,0.050768978508707686,N
1004,67953,0.02930287152820115,N
1005,476004,0.03982844688529888,N
1006,143041,0.35685127834600605,N
1007,381424,0.038608613306421395,N
1008,467655,0.567507666074214,Y
1009,471990,0.03177518896190209,N
1010,145399,0.3094775647849526,N
1011,435297,0.37547151104736237,N
1012,448816,0.11871760284568472,N
1013,365821,0.14704143983418957,N
1014,463720,0.05103042735562621,N
1015,198855,0.34178091360567214,N
1016,253680,0.055110615605023186,N
1017,325196,0.019831701044524034,N
1018,137390,0.3562221687334329,N
1019,367584,0.1005127365397676,N
1020,422726,0.17258776935991196,N
1021,367860,0.5317037398587205,Y
1022,83398,0.6259624661329,Y
1023,379202,0.3069078127254675,N
1024,101197,0.5996170074997081,Y
1025,305857,0.34141172144084153,N
1026,135359,0.0976376857239682,N
1027,175339,0.2632079469263613,N
1028,76760,0.08493429683588623,N
1029,81128,0.364518659279226,N
1030,355626,0.24787557840438182,N
1031,97345,0.030935363287554474,N
1032,125091,0.027403182727645897,N
1033,330934,0.00960518567544195,N
1034,417902,0.5647008240358702,Y
1035,151307,0.4159560880232519,N
1036,416280,0.025175425645994405,N
1037,247834,0.09881396646159862,N
1038,364292,0.033293775690007604,N
1039,352010,0.03405970180771329,N
1040,257665,0.039766895198524735,N
1041,245429,0.18639247420394275,N
1042,51619,0.07641300156021362,N
1043,398870,0.3329209798767004,N
1044,75898,0.649177011123841,Y
1045,29558,0.49322087617270854,N
1046,280057,0.17850496714214914,N
1047,270927,0.32897007146270685,N
1048,76373,0.09857429075946417,N
1049,413581,0.03728654096735359,N
1050,139631,0.5948821478648221,Y
1051,385823,0.24524650647530222,N
1052,186982,0.03354755492892476,N
1053,6270,0.037845741924058984,N
1054,167414,0.09823185232148036,N
1055,298246,0.029920014736681728,N
1056,50670,0.039372835532656796,N
1057,339505,0.04354886231797408,N
1058,126988,0.025865328985647012,N
1059,204754,0.6111702117146769,Y
1060,250679,0.7806951978665946,Y
1061,171130,0.28535149229131257,N
1062,361253,0.03168676731832448,N
1063,5368,0.6194864642217134,Y
1064,125591,0.5033811684944606,Y
1065,275449,0.1583714250047159,N
1066,325089,0.041830982211565886,N
1067,142561,0.06587002953676037,N
1068,312326,0.021600836631419037,N
1069,226768,0.47272704840453306,N
1070,204460,0.3720970363717618,N
1071,41680,0.24223810368511545,N
1072,377528,0.0459474972151467,N
1073,411667,0.05631159819242249,N
1074,120609,0.04236910906627074,N
1075,380401,0.021987015709179318,N
1076,40911,0.44438335824678893,N
1077,70813,0.21337554458365846,N
1078,424734,0.036983027236662476,N
1079,419575,0.2135718105475648,N
1080,234278,0.05132179108967633,N
1081,35276,0.06089963495886838,N
1082,148593,0.03330322177817396,N
1083,14599,0.21021592162532934,N
1084,177669,0.7583837304565915,Y
1085,200627,0.36124701940891774,N
1086,122923,0.09676039094518267,N
1087,439254,0.2992622807613202,N
1088,75584,0.30498310263588785,N
1089,275100,0.12244874592798134,N
1090,402414,0.07652551463050722,N
1091,367354,0.047149802628529025,N
1092,143362,0.3061627511376465,N
1093,363226,0.034133158828510236,N
1094,473952,0.03666147589881442,N
1095,257549,0.04662803172539905,N
1096,333789,0.09497131739658699,N
1097,446803,0.036049494927150295,N
1098,85668,0.2706579952924034,N
1099,464565,0.610558826796045,Y
1100,54559,0.37726097601591885,N
1101,401065,0.0500870758678004,N
1102,358329,0.1821826682799357,N
1103,83759,0.04251646508736679,N
1104,430144,0.07136885398137524,N
1105,19333,0.04639967096893763,N
1106,152577,0.02736953136246781,N
1107,232443,0.4194146532125118,N
1108,105619,0.05192929992514332,N
1109,38988,0.4159123365405823,N
1110,143500,0.02779868406708137,N
1111,113,0.15199972820691346,N
1112,219306,0.055428054039485544,N
1113,87895,0.4100158609717441,N
1114,249064,0.02017749162895238,N
1115,292997,0.03041305850403455,N
1116,38506,0.03605436488225148,N
1117,47448,0.027167038275996733,N
1118,446738,0.5082807210227156,Y
1119,369046,0.7067239175999749,Y
1120,72217,0.013616887077770505,N
1121,372501,0.24486194447321236,N
1122,13819,0.09746323665665815,N
1123,109698,0.0493482554105762,N
1124,397118,0.01924994403832703,N
1125,304499,0.0327955091843462,N
1126,59454,0.2520222990364377,N
1127,224137,0.7313998629568574,Y
1128,170921,0.4514216230074068,N
1129,282964,0.034988472944462175,N
1130,461726,0.033419017635744154,N
1131,203460,0.3656151415504971,N
1132,290140,0.04355739972397971,N
1133,440159,0.07579858529902658,N
1134,214905,0.29699182421257025,N
1135,147981,0.7396552340202055,Y
1136,243053,0.03906338284702617,N
1137,311818,0.02872593322221753,N
1138,139076,0.3336271853616274,N
1139,60705,0.13702410846635293,N
1140,253172,0.08878953216829007,N
1141,276501,0.12333259117888715,N
1142,158817,0.0361647496847183,N
1143,398873,0.03693242681606162,N
1144,158637,0.03217664325930205,N
1145,260768,0.09202606621249329,N
1146,139705,0.06974967311250842,N
1147,184294,0.023650118711505855,N
1148,448056,0.015294115209043885,N
1149,356590,0.03537350601892316,N
1150,274868,0.14330471904765663,N
1151,429797,0.03141111253071219,N
1152,366993,0.1872623798079934,N
1153,76394,0.1834597198725922,N
1154,432491,0.1948938657431477,N
1155,402400,0.016521656474276676,N
1156,319093,0.2848179547401706,N
1157,28588,0.05214459580850685,N
1158,338385,0.025041607990476954,N
1159,463002,0.106836926734374,N
1160,273328,0.16456941417127338,N
1161,344193,0.2695166992610956,N
1162,322378,0.05452760729812372,N
1163,306899,0.09973018179375866,N
1164,213507,0.06814488263263524,N
1165,131310,0.055512361891720215,N
1166,468210,0.4553945933506495,N
1167,108208,0.044806922674368525,N
1168,268561,0.03274893577737388,N
1169,68872,0.39728462839580525,N
1170,451216,0.030740872838175472,N
1171,98160,0.12750753290284,N
1172,345590,0.43681771376230044,N
1173,136653,0.023774589523951024,N
1174,187694,0.5468926989872722,Y
1175,18206,0.20940261179780373,N
1176,57096,0.06505149079438989,N
1177,282539,0.07226695319096624,N
1178,138083,0.3277585437169938,N
1179,288468,0.1351588214285452,N
1180,181526,0.13822388598698535,N
1181,282637,0.46580179053705306,N
1182,462808,0.2752087448139528,N
1183,233465,0.2731016401812328,N
1184,66766,0.03320735025832079,N
1185,187294,0.11674147473437262,N
1186,332787,0.02840077764561229,N
1187,231748,0.10707666283559206,N
1188,455053,0.3005611869351665,N
1189,221180,0.613165653959773,Y
1190,355848,0.017787418954716708,N
1191,292887,0.1665677359010522,N
1192,373789,0.14076910353264666,N
1193,263112,0.43982452245453113,N
1194,402665,0.03947489056073821,N
1195,354909,0.09395462817789758,N
1196,441486,0.015968081198052216,N
1197,359582,0.04419697600498711,N
1198,398538,0.028139186721501973,N
1199,25585,0.019724646685097606,N
1200,100396,0.35687021014085724,N
1201,182784,0.08680557568024977,N
1202,344347,0.034119160213325825,N
1203,295442,0.09281838248483433,N
1204,354389,0.027716604657376787,N
1205,350522,0.41727564826601155,N
1206,329999,0.03654964571796168,N
1207,455287,0.4741279782865193,N
1208,101616,0.16423258667421795,N
1209,82720,0.21172775261067603,N
1210,217310,0.0278234713461704,N
1211,77061,0.042818977202836055,N
1212,320456,0.02732156249265894,N
1213,378804,0.07298288770790222,N
1214,280613,0.060766281025235715,N
1215,121975,0.023108226766819565,N
1216,101828,0.03236002598598023,N
1217,243162,0.09497442529583615,N
1218,306604,0.03411751535959329,N
1219,301670,0.24271377775387412,N
1220,222495,0.19082553808165528,N
1221,40781,0.03648113654862298,N
1222,6092,0.8620477149603437,Y
1223,70713,0.01328377621908992,N
1224,148234,0.7570513320004427,Y
1225,184968,0.6849177061823402,Y
1226,418094,0.21814938160838857,N
1227,402919,0.2328874949412699,N
1228,474342,0.06708614783707671,N
1229,117739,0.05588834630930864,N
1230,263643,0.09547456974292493,N
1231,172406,0.030898982833148715,N
1232,231825,0.7795535911352206,Y
1233,357006,0.03433533654464035,N
1234,126109,0.03482781140545316,N
1235,110981,0.05597212156132255,N
1236,156246,0.033390425965648285,N
1237,205300,0.09576923164036882,N
1238,301944,0.24807629680447632,N
1239,413404,0.022420733870920317,N
1240,179598,0.13143174282939882,N
1241,365589,0.02606748036057623,N
1242,243080,0.017235340675066095,N
1243,80336,0.08092319305455287,N
1244,272140,0.04997319404579521,N
1245,286941,0.9192578569798309,Y
1246,415921,0.10446765942528241,N
1247,73424,0.06123242666878841,N
1248,334464,0.054067134300842395,N
1249,26206,0.05921158106227084,N
1250,274351,0.014058312922540174,N
1251,247272,0.31177293047751026,N
1252,420345,0.07247962912446868,N
1253,151633,0.03336071259715436,N
1254,71959,0.12174949495109963,N
1255,283968,0.024713445073528288,N
1256,6502,0.029703034836497496,N
1257,224368,0.04271294062467764,N
1258,55979,0.01864760569054558,N
1259,350486,0.02422050569652275,N
1260,154989,0.4157471127495752,N
1261,407918,0.7300157984884592,Y
1262,174061,0.04705498951283294,N
1263,227340,0.1980205483000654,N
1264,17626,0.35062336664877164,N
1265,176933,0.503027756835614,Y
1266,63148,0.3003577631457612,N
1267,442587,0.03310008074516316,N
1268,188231,0.42752735077754156,N
1269,112896,0.12762342405169158,N
1270,70823,0.1518500615057867,N
1271,59306,0.07719217705296884,N
1272,256740,0.2474964547203168,N
1273,391459,0.1829328060568588,N
1274,184179,0.09569637604812047,N
1275,12402,0.356083785340964,N
1276,38892,0.1033279193648659,N
1277,383520,0.017990935436679956,N
1278,39287,0.02685269409686196,N
1279,470338,0.007225872751306532,N
1280,448281,0.03336035587456771,N
1281,233071,0.036373276140986496,N
1282,19990,0.026881300996817813,N
1283,340185,0.39752755422324987,N
1284,236919,0.03926773720255152,N
1285,296213,0.02515740291658547,N
1286,282365,0.1667636904079709,N
1287,342274,0.6154997976756846,Y
1288,226244,0.03087128407188911,N
1289,421579,0.03232876752401686,N
1290,279772,0.09651957570313939,N
1291,320080,0.16873768254672628,N
1292,292198,0.08941790546972309,N
1293,18340,0.33864560958832296,N
1294,28515,0.02258835560387802,N
1295,454988,0.14795381518970005,N
1296,24891,0.35833103888415024,N
1297,163359,0.03412325289646649,N
1298,460732,0.06309098938329918,N
1299,38720,0.054328468342669814,N
1300,391271,0.12011963898148191,N
1301,119338,0.36771664619747585,N
1302,388190,0.015523491778044062,N
1303,403646,0.031934356762893364,N
1304,404159,0.38083343366134453,N
1305,233543,0.033624131839598045,N
1306,55866,0.031501848530960316,N
1307,161018,0.10002978697315064,N
1308,237761,0.03334915526581533,N
1309,389256,0.14397320751152098,N
1310,274846,0.6011080593528665,Y
1311,163609,0.5683662824532486,Y
1312,454437,0.21387385085101185,N
1313,179994,0.5440675346382603,Y
1314,171436,0.14635823971207457,N
1315,372225,0.46304459107572804,N
1316,244445,0.5278358485321973,Y
1317,107328,0.058055105478825135,N
1318,138167,0.16386416463116196,N
1319,397390,0.15719889864964764,N
1320,140456,0.12578087430396595,N
1321,197558,0.09698683979055317,N
1322,211455,0.014865858924322526,N
1323,316658,0.019360356873415162,N
1324,265728,0.2169728914602548,N
1325,324615,0.014971050109466734,N
1326,9663,0.14087811642437645,N
1327,377671,0.01372464289687103,N
1328,389285,0.035069276974022144,N
1329,447797,0.2858212524435971,N
1330,378236,0.2655260879981855,N
1331,263131,0.6210680447691163,Y
1332,2112,0.5791961329337988,Y
1333,429519,0.02894839425303674,N
1334,348584,0.05777036410584512,N
1335,57901,0.03272483301205056,N
1336,346281,0.07475477143423126,N
1337,184358,0.0621417302211766,N
1338,227843,0.019816033260964625,N
1339,417469,0.03759083075890132,N
1340,220587,0.019083184822443675,N
1341,60360,0.036493776400746906,N
1342,373870,0.01703629668455029,N
1343,447855,0.03404082110059766,N
1344,403039,0.9748906873833874,Y
1345,388445,0.10335815524924466,N
1346,124004,0.14124997142650272,N
1347,128874,0.26347803385273966,N
1348,291462,0.03821229217281808,N
1349,327569,0.5831514467060724,Y
1350,233795,0.05134498791901923,N
1351,49035,0.27598297658176135,N
1352,254514,0.048215880872179054,N
1353,49047,0.1766324123476162,N
1354,431922,0.1254698861466196,N
1355,127063,0.034863330320377826,N
1356,315110,0.026034653416684306,N
1357,63383,0.036662586825044224,N
1358,193701,0.03712836741271687,N
1359,378027,0.15354026835926607,N
1360,238991,0.832809848888062,Y
1361,403150,0.028623738543980908,N
1362,235532,0.4623140008750564,N
1363,431398,0.034192984887668025,N
1364,425909,0.12652585342741474,N
1365,363466,0.3903363758541716,N
1366,328013,0.7880636757092193,Y
1367,325871,0.10914490191293949,N
1368,228757,0.046253066164018274,N
1369,224742,0.07769673305862239,N
1370,423916,0.2941824892466117,N
1371,82651,0.12333836158561887,N
1372,5401,0.01771178971680612,N
1373,285644,0.042333826702389034,N
1374,96931,0.04560920511878347,N
1375,463277,0.034491219404324466,N
1376,174480,0.13601384224150304,N
1377,243447,0.3007036778225057,N
1378,339465,0.07854422769855784,N
1379,101513,0.017335169407718252,N
1380,147974,0.04472313868436596,N
1381,175280,0.09675090221638698,N
1382,318856,0.4395022292234087,N
1383,374472,0.09939809956290863,N
1384,230213,0.37939262529851503,N
1385,361482,0.8256693046670552,Y
1386,337594,0.041847998529211096,N
1387,158766,0.027236779425787398,N
1388,201911,0.025016478362138005,N
1389,408669,0.019557826093824896,N
1390,190916,0.2929269926949407,N
1391,174181,0.056984256185088865,N
1392,5554,0.5523971987932074,Y
1393,244292,0.2304606285707897,N
1394,135524,0.03324889231182446,N
1395,473801,0.08610116557440868,N
1396,38649,0.0201101622604129,N
1397,3085,0.057676096838439835,N
1398,54144,0.26802175460448674,N
1399,373071,0.32963443193593583,N
1400,25576,0.032876909137369896,N
1401,415920,0.03667992084066394,N
1402,252396,0.20819712425970746,N
1403,417596,0.0277632303336746,N
1404,463366,0.0974244403525414,N
1405,11476,0.3441222376982891,N
1406,104842,0.045501495696636814,N
1407,60068,0.028841404977075647,N
1408,218967,0.2170195852250081,N
1409,232883,0.0229752931565369,N
1410,15330,0.014756177292985834,N
1411,200837,0.03300573800916395,N
1412,190968,0.10548639545759246,N
1413,328502,0.20253289755744547,N
1414,458972,0.25298905584887615,N
1415,445978,0.5282433724691548,Y
1416,204149,0.3080300732170758,N
1417,267542,0.25533498200912785,N
1418,354877,0.49734338447348847,N
1419,116491,0.1979858994599161,N
1420,171064,0.10956466660696272,N
1421,45824,0.965156503314358,Y
1422,189833,0.033192964869833474,N
1423,39564,0.8624027324378328,Y
1424,470567,0.126534378627579,N
1425,171657,0.5827817433927184,Y
1426,243174,0.021530015932336655,N
1427,225509,0.03872524715518817,N
1428,254862,0.07765720420419081,N
1429,68789,0.02611143443733674,N
1430,100585,0.45737440590728634,N
1431,83180,0.10094053403220893,N
1432,335654,0.06658025442037455,N
1433,408100,0.054783695865841545,N
1434,160438,0.3777012004050533,N
1435,123671,0.13052437583100568,N
1436,166534,0.5448821445911928,Y
1437,473902,0.048007680773587635,N
1438,107409,0.07155555654987086,N
1439,266619,0.037219070899881815,N
1440,270059,0.019069213942637598,N
1441,13536,0.06802566071623542,N
1442,309509,0.1799960846950882,N
1443,259741,0.03593136442825269,N
1444,402087,0.4670132310570698,N
1445,371731,0.25544418596103363,N
1446,424196,0.03550077862687025,N
1447,53104,0.22123074794500544,N
1448,213671,0.04078403096232982,N
1449,174581,0.25811731943099353,N
1450,448536,0.03518994449188355,N
1451,375788,0.28270881707540707,N
1452,416328,0.10344951777553839,N
1453,332909,0.13659410021243723,N
1454,417477,0.01801126482179019,N
1455,52298,0.12886862009007274,N
1456,352367,0.03218454216339452,N
1457,284318,0.022613257779119315,N
1458,447238,0.3335906554233583,N
1459,119930,0.030210909294882224,N
1460,214171,0.15895111065565554,N
1461,255888,0.1446162762763898,N
1462,50739,0.10200661157639719,N
1463,262019,0.2232573836419657,N
1464,338880,0.23163152897391628,N
1465,134867,0.05675729671909385,N
1466,292930,0.01676351565984352,N
1467,94150,0.10750180837130385,N
1468,298809,0.0873602295491509,N
1469,162860,0.05870475899685859,N
1470,375842,0.28232991529760426,N
1471,447457,0.03179480082026333,N
1472,114660,0.20428478754526166,N
1473,150252,0.0838531977870649,N
1474,339100,0.011339618331762539,N
1475,422174,0.5441671058818993,Y
1476,110300,0.8384010990762969,Y
1477,31615,0.1412654824372864,N
1478,39854,0.0311242675559314,N
1479,408579,0.19996348683443854,N
1480,196364,0.05500470169474232,N
1481,153392,0.2633272982219554,N
1482,248736,0.015071193935966417,N
1483,156598,0.07274159993400318,N
1484,89834,0.2554081105005975,N
1485,328237,0.03319709664024288,N
1486,161368,0.033173931813551216,N
1487,372137,0.3539689609983175,N
1488,152731,0.02009448681180515,N
1489,292831,0.9433051660024349,Y
1490,24114,0.019085097094570104,N
1491,157074,0.2862187405889623,N
1492,266409,0.23329937507258333,N
1493,180314,0.09796472054474269,N
1494,278153,0.22653609929781648,N
1495,302370,0.9453057921624184,Y
1496,329085,0.06179909634594302,N
1497,87448,0.032485650164535584,N
1498,452755,0.02062262420326281,N
1499,227549,0.11028970969668776,N
1500,175439,0.2685610417991539,N
1501,229068,0.019773417429109066,N
1502,182775,0.24140721291851847,N
1503,379259,0.12466477984923413,N
1504,164244,0.020853070736202295,N
1505,233087,0.5205434753596959,Y
1506,215086,0.3663152853123496,N
1507,410194,0.540240903211728,Y
1508,187899,0.02756095262776364,N
1509,236090,0.040758780618725225,N
1510,206761,0.45407747786903657,N
1511,160641,0.036121522023056456,N
1512,155964,0.08139017858049014,N
1513,7114,0.0516860530080318,N
1514,397158,0.028134002936315003,N
1515,8236,0.05920816854080635,N
1516,382421,0.04094906838578201,N
1517,147167,0.6379400472128421,Y
1518,421774,0.08351687665043699,N
1519,324355,0.06165113747682475,N
1520,204466,0.21070125687403768,N
1521,9960,0.5435384036808879,Y
1522,150564,0.1474836246027214,N
1523,115686,0.06384112609667217,N
1524,179963,0.026126768034288133,N
1525,281944,0.09613956861434064,N
1526,448713,0.1149861098029978,N
1527,271396,0.5917683925770668,Y
1528,341221,0.025802020628137502,N
1529,364078,0.5594412983365623,Y
1530,216259,0.6491844611990225,Y
1531,229576,0.04596629818285231,N
1532,85233,0.13698194295980787,N
1533,4386,0.015656980525419688,N
1534,287777,0.05470160752346914,N
1535,407395,0.41581334941902326,N
1536,45032,0.03566475361869419,N
1537,48938,0.3525767544099792,N
1538,147791,0.32816817439165935,N
1539,340536,0.08599217815160495,N
1540,59070,0.29192381486024965,N
1541,29262,0.19413985044126628,N
1542,16385,0.0181449360380904,N
1543,242943,0.1643028812818592,N
1544,153160,0.020681148393129154,N
1545,26507,0.014688549056339777,N
1546,280118,0.06006696264572286,N
1547,125339,0.44727612661139315,N
1548,147809,0.039375516706431815,N
1549,9947,0.4454261874919432,N
1550,280391,0.02249546011007822,N
1551,301540,0.15174686358212688,N
1552,462176,0.728220056851166,Y
1553,237621,0.17033942137693306,N
1554,384923,0.061857953633775414,N
1555,269741,0.09437721027737511,N
1556,171631,0.34383587289709094,N
1557,211700,0.02024906192250435,N
1558,56188,0.020720541492731694,N
1559,426578,0.18111430095486694,N
1560,90263,0.14052336353684214,N
1561,149901,0.06478501266517814,N
1562,91830,0.09823374700136137,N
1563,84045,0.44294556918894257,N
1564,66313,0.02874294969133187,N
1565,187352,0.5116525640506012,Y
1566,378613,0.5885747823365448,Y
1567,381391,0.9613433575018013,Y
1568,270881,0.36088342109603316,N
1569,63693,0.031594333095678585,N
1570,391596,0.09435082621792686,N
1571,176395,0.01968429257695179,N
1572,477112,0.06605236692328001,N
1573,194225,0.06098595609698923,N
1574,155380,0.03233531706853692,N
1575,36285,0.5316908180103027,Y
1576,328975,0.06524644206116069,N
1577,277224,0.3527015990564353,N
1578,362213,0.8574477201597092,Y
1579,187760,0.026846819862548676,N
1580,335029,0.23746721145405184,N
1581,80392,0.1162605790690521,N
1582,132661,0.4122692849602192,N
1583,466381,0.9783319871381753,Y
1584,157476,0.4347298402119924,N
1585,304087,0.5533780467478736,Y
1586,435016,0.009519477391867667,N
1587,461695,0.23673103057863254,N
1588,198109,0.2257382273025962,N
1589,347184,0.16335472433170664,N
1590,361457,0.14584454903379407,N
1591,434559,0.08416903651992629,N
1592,166999,0.04364560922740294,N
1593,12553,0.03424491807044395,N
1594,225106,0.0354610082741275,N
1595,395127,0.16277135667629408,N
1596,57703,0.043645232834342136,N
1597,383781,0.6741785798885963,Y
1598,90315,0.01993219007456351,N
1599,250521,0.019142541098489865,N
1600,67008,0.14474658219917463,N
1601,462888,0.20983769087298695,N
1602,72577,0.03187828190118092,N
1603,115437,0.22559620662422517,N
1604,186872,0.020372443799751647,N
1605,41362,0.20771654334557754,N
1606,88604,0.27615828678143545,N
1607,399391,0.06402042421465501,N
1608,281584,0.03175619593599498,N
1609,92258,0.7159163996557913,Y
1610,233577,0.07687038070181464,N
1611,150468,0.03437233265406284,N
1612,243176,0.4206368981932588,N
1613,188026,0.04746973019226544,N
1614,22588,0.2047088961600677,N
1615,66576,0.951586409988667,Y
1616,167540,0.19810007124715026,N
1617,292061,0.16746625946242225,N
1618,259623,0.2369025542571607,N
1619,298848,0.6202330585167503,Y
1620,133022,0.24579670339009282,N
1621,165896,0.5207391181711386,Y
1622,430706,0.0985869396654612,N
1623,463375,0.016597567835802313,N
1624,304834,0.032647000173146125,N
1625,100790,0.35665379641920053,N
1626,352445,0.03228855285632181,N
1627,172886,0.023050939286245575,N
1628,361754,0.03587214608981712,N
1629,203798,0.9315911086847416,Y
1630,398309,0.016878878036350502,N
1631,12751,0.2696419863681679,N
1632,110703,0.0926873697220074,N
1633,202442,0.03501727609709151,N
1634,15519,0.5324974262353227,Y
1635,276917,0.3439755430879987,N
1636,400501,0.07780750939345338,N
1637,230649,0.3315023533841278,N
1638,45843,0.03896685287795306,N
1639,455052,0.04271241993474693,N
1640,87830,0.24883086753357458,N
1641,362439,0.2911209310551969,N
1642,157416,0.20736978721331836,N
1643,187100,0.20074492051914836,N
1644,203807,0.4067772645901749,N
1645,346398,0.08413431271947769,N
1646,237087,0.02673148897290838,N
1647,472826,0.032467959739993835,N
1648,68810,0.23284372776992437,N
1649,339061,0.05398820635434832,N
1650,182577,0.033180342754588046,N
1651,230732,0.21449967853435967,N
1652,157609,0.09403659884232862,N
1653,196542,0.19239741162419996,N
1654,17651,0.0935116387724365,N
1655,411862,0.03571674548672369,N
1656,18344,0.768726579338662,Y
1657,412026,0.25255586909785066,N
1658,216520,0.12519766642435204,N
1659,42697,0.21014308909419274,N
1660,240661,0.2872114694552423,N
1661,404730,0.2529273235322794,N
1662,28585,0.3525119709036196,N
1663,281396,0.1024242929867276,N
1664,295639,0.025168485510836235,N
1665,202359,0.7483972750267895,Y
1666,84562,0.13901743648228046,N
1667,7419,0.019107580273198782,N
1668,54426,0.04763563877613747,N
1669,374070,0.034349410282666575,N
1670,33136,0.06164352421714313,N
1671,157150,0.0558956100387281,N
1672,41613,0.04866751696150118,N
1673,464697,0.28719793230224044,N
1674,372739,0.022317252312932922,N
1675,142128,0.038016507762839366,N
1676,254856,0.16645350272706763,N
1677,383815,0.03358885019299347,N
1678,237774,0.896499865237229,Y
1679,402721,0.3665451776989085,N
1680,442331,0.17947340061009656,N
1681,232804,0.0437378806483926,N
1682,67645,0.11129091952241202,N
1683,10840,0.03174632270069445,N
1684,423642,0.20714757196051625,N
1685,302351,0.12933336850061783,N
1686,341610,0.12406466014639056,N
1687,384481,0.11105260123258927,N
1688,403611,0.19853304213017237,N
1689,27965,0.03719120753876795,N
1690,81882,0.367420255876855,N
1691,20396,0.40972827339376,N
